source_scope,locale_key,token_key_a,exact_raw_token_a,raw_token_utf8_base64_a,raw_token_sha256_a,token_key_b,exact_raw_token_b,raw_token_utf8_base64_b,raw_token_sha256_b,n_a,n_b,n_ab,jaccard,p_b_given_a,p_a_given_b
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,47a55b705a726f06c0c3e7f0bb04f5fc4f482c97f8738f522752a90a9a74cbf0,動漫同人,5YuV5ryr5ZCM5Lq6,ca813e47e11fc075c4262614261da65b905c8d62920a22db7fe7002880bcf1e2,724,5,4,0.005517241379,0.005524861878,0.8
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,4945303a38e6a69a1a4e39a9b532111acdba0480c49c72f97c6ceea8841eb5ee,狼人,54u85Lq6,040cde93c841a4c4286745008b465121f1fe4085b1ccdec4380963dda5bad052,724,6,6,0.008287292818,0.008287292818,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,502beb09a594716d93c675975ee32f340169061624c59a65dfc4b4983a2f8473,歷史傳記,5q235Y+y5YKz6KiY,c2c1522e70985b539cf1df6efd280b681dc022cecaf124f02227983db01ca279,724,1,1,0.00138121547,0.00138121547,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,542c289ccf90ebdef9ced95ecf5c5793328ddeb0f9ff3cbf29040f4bf322a316,穿越重生,56m/6LaK6YeN55Sf,ec1e73ac220b1bb912e5405a295a5fd2607c6ae4f03a129ff2d074124eea5952,724,364,358,0.490410958904,0.494475138122,0.983516483516
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,5a5d8d3f68eb89643621efcab22a14b9c8b880f5d1342406e091335ae76d4173,現代言情,54++5Luj6KiA5oOF,d47e94a5abf6211af6d912fa3e688862657c5e4b8943c485a1b9d0b69003feca,724,71,70,0.096551724138,0.096685082873,0.985915492958
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,6edde8858efcd413f13ba3394947d927237068ea963295d984dfdec77fdc9ad0,Adolescent,QWRvbGVzY2VudA==,2a8179b03ce566644fd963579db04b98b93f5c8b9c509b51128f561cf38e7660,724,3,3,0.004143646409,0.004143646409,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,778478d418d0f04623fd97869b030790b9440dfb4e47dc72038e700f9b22de50,Xuanhuan,WHVhbmh1YW4=,2df2c7c65851681ab61711f88eced8e0be05c839de0e597560480aac9257278a,724,10,8,0.011019283747,0.011049723757,0.8
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,8133eae7f1ae61531568f99a67ad1e8a2c5bfac652fffbaa0eab9bb4194a2b73,Romance,Um9tYW5jZQ==,3bc3567a7fc6511a85072520dc1bdb95a732c4aee93a6533d53954f39124d7c9,724,2,2,0.002762430939,0.002762430939,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,8ed372ee4fe5fca6e01f3bc4acd7d20735eac63b1bc079d2aa9d7a5ae336339f,幻想異能,5bm75oOz55Ww6IO9,2096df368befe1c309aef077cd8716c2e1e8e2c14ae068d54d6e893b3aed46cd,724,4,4,0.005524861878,0.005524861878,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,9cdc018555e440ffacb79e0675f446ee38630128551df7225526019e78cf082c,玄幻奇幻,546E5bm75aWH5bm7,d35d3e5e0e35f19be6cde94b4bdcefc584bcc81e9fd45d363822e4acc4aa95cd,724,269,19,0.019507186858,0.026243093923,0.07063197026
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,c3c893fbe24d2f95b97740283406f74402c8df4c373d180e5cfbcbde0d08f84c,科幻末世,56eR5bm75pyr5LiW,93a63d8bad7bed27a7049ffe1536209c342d4d30877565ec57a24c1350c08851,724,22,1,0.001342281879,0.00138121547,0.045454545455
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,da0295390d747fe4b37dea23f11de8179f357f40a3a078d4df141a3fc21fd5ec,仙俠情緣,5LuZ5L+g5oOF57ej,9816d50ef18337af4d3c83bec5aa55b874194ad0cf05f00d1563261b306b22d7,724,7,3,0.004120879121,0.004143646409,0.428571428571
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,df2a2c6fb23e9afd6a57381bc879d88afa82d5301a66ee5acd38f46c8f8335af,妙趣奇文,5aaZ6Laj5aWH5paH,e3b903bae2bf3c8472673f3698124d28d986d55083aa5c372339dfa21d653e81,724,3,1,0.001377410468,0.00138121547,0.333333333333
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,e33461823768f08c7fc9231716089c5e4603274d636b206864bb1c55e6dd2102,仙俠武俠,5LuZ5L+g5q2m5L+g,74df841e225296db793cf83d5fc4af8d21acf583c1cb494a6e16cb07c1ed6c43,724,16,2,0.0027100271,0.002762430939,0.125
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",0cee435b1b571556f3b8afbec8f153679dfd1ab2157c9b6283460fd1e1727917,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,f09cbb0e14711b70f58049bd4d8af87a3f6a31ddce88c90f3319b66da85022a1,耽美同人,6IC9576O5ZCM5Lq6,6c0f843a14cca8bd194e7345aef58bd1503273c9e278d76e304f6e426e6ef632,724,8,8,0.011049723757,0.011049723757,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",1cbbcde7fa1545e4bf057a1608bca6ec6ae0e162265dbf6157f8a6157ac9e590,總裁豪門,57i96KOB6LGq6ZaA,e54118e4bf5b38b874a642745f20d907e6ca212433d6ad6e2c5ca111a7ae907d,452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,5,441,1,0.002247191011,0.2,0.002267573696
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",1e6e62e6b83d461d165c31bb52c58e6ea7684783cb3749cab3240e7a8e8d1237,都市,6YO95biC,d7eef7209e798c5878be3dd34695368fe31f9cc0f644ad9bda4525150a0a449c,452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,6,441,5,0.011312217195,0.833333333333,0.011337868481
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",239af4107e04bc1f368683f82d7d4a1e78ff549af97cfc793b8f7783b6e77421,青春校園,6Z2S5pil5qCh5ZyS,dba300521370d0a3fd17b89dd5ef677bf102271461a704076a0f7ad84dc79314,452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,66,441,3,0.005952380952,0.045454545455,0.006802721088
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",2849d244bbb9237fad179558823aaf80951893d0bede8f4bcf1fc631081097d6,古代言情,5Y+k5Luj6KiA5oOF,37c0e6b415e5a4aee67705cf03a5938cf30b5f97b61ccaaeeb3b6e4dd9f91cb7,452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,143,441,3,0.005163511188,0.020979020979,0.006802721088
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",402e27717bed7a30d414c070dab99e6b12477c64cc9077b9da716edc9c2bdab5,婚戀言情,5ama5oiA6KiA5oOF,53e92c06a8214259c404d955536cf74e90adebb12f5616ef1ef6c191d07c605f,452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,5,441,3,0.006772009029,0.6,0.006802721088
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,47a55b705a726f06c0c3e7f0bb04f5fc4f482c97f8738f522752a90a9a74cbf0,動漫同人,5YuV5ryr5ZCM5Lq6,ca813e47e11fc075c4262614261da65b905c8d62920a22db7fe7002880bcf1e2,441,5,1,0.002247191011,0.002267573696,0.2
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,4ecdb791d7dfae7c3587ed5e95ed1d4ade522b2b50c18beabd303e591ef3b707,懸疑靈異,5oe455aR6Z2I55Ww,815a2f32b33211919412a3f9de3cf12acc5c520b3e33cd221768703d28e6c25e,441,48,48,0.108843537415,0.108843537415,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,542c289ccf90ebdef9ced95ecf5c5793328ddeb0f9ff3cbf29040f4bf322a316,穿越重生,56m/6LaK6YeN55Sf,ec1e73ac220b1bb912e5405a295a5fd2607c6ae4f03a129ff2d074124eea5952,441,364,6,0.007509386733,0.013605442177,0.016483516484
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,5a5d8d3f68eb89643621efcab22a14b9c8b880f5d1342406e091335ae76d4173,現代言情,54++5Luj6KiA5oOF,d47e94a5abf6211af6d912fa3e688862657c5e4b8943c485a1b9d0b69003feca,441,71,1,0.001956947162,0.002267573696,0.014084507042
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,778478d418d0f04623fd97869b030790b9440dfb4e47dc72038e700f9b22de50,Xuanhuan,WHVhbmh1YW4=,2df2c7c65851681ab61711f88eced8e0be05c839de0e597560480aac9257278a,441,10,2,0.004454342984,0.004535147392,0.2
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,8faade4403e9e57b63ece850e6b17e9ede735c1e034beef71102287a1b54716f,玄幻,546E5bm7,37187930736daea8e12ace127b5cf24a21e2e565dd2805242ef5b3f6b23d07c8,441,4,4,0.009070294785,0.009070294785,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,9a3ca9c657c6d2a40b78254a5fb140c9c2addd2786e5085aa5aca904a76f11d8,Adeventure,QWRldmVudHVyZQ==,60df5748b9b58028c32e4a9bb51fc6ab9bbc73c0500ba0fef84addb0f25e69ca,441,10,10,0.022675736961,0.022675736961,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,9cdc018555e440ffacb79e0675f446ee38630128551df7225526019e78cf082c,玄幻奇幻,546E5bm75aWH5bm7,d35d3e5e0e35f19be6cde94b4bdcefc584bcc81e9fd45d363822e4acc4aa95cd,441,269,250,0.54347826087,0.566893424036,0.92936802974
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,c3c893fbe24d2f95b97740283406f74402c8df4c373d180e5cfbcbde0d08f84c,科幻末世,56eR5bm75pyr5LiW,93a63d8bad7bed27a7049ffe1536209c342d4d30877565ec57a24c1350c08851,441,22,21,0.047511312217,0.047619047619,0.954545454545
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,c4a1a0ae6dfefa430216be48437164eb94abd99ceeefa1b6be0b3b369af27435,宦海商戰,5a6m5rW35ZWG5oiw,47a472d5e9a3f399ea39944595f03a94bfaa9ff401a0734edced315d4d183067,441,4,4,0.009070294785,0.009070294785,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,da0295390d747fe4b37dea23f11de8179f357f40a3a078d4df141a3fc21fd5ec,仙俠情緣,5LuZ5L+g5oOF57ej,9816d50ef18337af4d3c83bec5aa55b874194ad0cf05f00d1563261b306b22d7,441,7,4,0.009009009009,0.009070294785,0.571428571429
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,df2a2c6fb23e9afd6a57381bc879d88afa82d5301a66ee5acd38f46c8f8335af,妙趣奇文,5aaZ6Laj5aWH5paH,e3b903bae2bf3c8472673f3698124d28d986d55083aa5c372339dfa21d653e81,441,3,2,0.004524886878,0.004535147392,0.666666666667
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,e33461823768f08c7fc9231716089c5e4603274d636b206864bb1c55e6dd2102,仙俠武俠,5LuZ5L+g5q2m5L+g,74df841e225296db793cf83d5fc4af8d21acf583c1cb494a6e16cb07c1ed6c43,441,16,14,0.031602708804,0.031746031746,0.875
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,f19ac8e82923d507547fc8005678f54445b66b4037f9fc7d1bf20100ec85dc89,遊戲競技,6YGK5oiy56u25oqA,d00759a4fdff266ea129e26dbbada51dbbac9378da3fb8142cab92a248b7678b,441,9,9,0.020408163265,0.020408163265,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,f66cda08bec756121c49217e696b2d921cd10c04a354a5e550406323db2869c1,歷史架空,5q235Y+y5p6256m6,9ea8ae3e50e6c5f071205047294d0634d0bbaedffc19537ebe24feb19079428b,441,22,22,0.049886621315,0.049886621315,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",452e8c2bded7bc22006d54d186b7ad538c0fbf0f4dd1c90822a6101fb26db45b,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,ffbc2d70f9a30479214997a54b16358757197f4ff37f3b9fa55d3d18fea578b5,現代都市,54++5Luj6YO95biC,59839c0ba853ebbc84c53f573c7623a5907003a2d15e7e984a468d41ef74d159,441,19,19,0.043083900227,0.043083900227,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",01f469d933e43dfd0d0c103541cd32bd0ad589f43a8c3d30aa5da77efec6fb15,Sci-fi,U2NpLWZp,2f94b971bff642a9cbb09297fceffef23565dc081c700eec15de6d1f8d6af5ab,0be702a06e30a7b6a01ba8c0610909d802d6a197ad4192b02fd9173c478dc250,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,1,206,1,0.004854368932,1,0.004854368932
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",080fb1bc4f89288b8ac403bf866935510ed2ab7ff332cae29f81fee18b983c90,young adult,eW91bmcgYWR1bHQ=,121e88b50170f461a41818c6a55d51d6b0513fc925bea7625a6ce689951d3aea,0be702a06e30a7b6a01ba8c0610909d802d6a197ad4192b02fd9173c478dc250,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,6,206,6,0.029126213592,1,0.029126213592
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",0be702a06e30a7b6a01ba8c0610909d802d6a197ad4192b02fd9173c478dc250,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,0e02cb40103161ebedcadc7e094019abd2f2158c8f8dff92e62d48cad4256734,Short stories,U2hvcnQgc3Rvcmllcw==,306f0c3996737d1a3a97195a6269d06a1b5b0da75e7959f1ac1022782eaa1f38,206,2,2,0.009708737864,0.009708737864,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",0be702a06e30a7b6a01ba8c0610909d802d6a197ad4192b02fd9173c478dc250,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,0fd29ce7e4787ca4b3217b91b111c097a60fd7693d74c2c9898be59c9bf6a13e,Billionaires,QmlsbGlvbmFpcmVz,ccf56236de194492990a0755a5139bc1cd991c8c3fea00ac5030cb93411268ff,206,6,6,0.029126213592,0.029126213592,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",0be702a06e30a7b6a01ba8c0610909d802d6a197ad4192b02fd9173c478dc250,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,1514708b5b4d8ebda9dcb0e170bc2b3d5ad4667125e1c7455df875836640e7aa,Modern,TW9kZXJu,eef6c7f6ddd4067eb8afcea1a2104116ed5c09287b11433ed96a2b3c47cbb55c,206,109,107,0.514423076923,0.519417475728,0.981651376147
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",0be702a06e30a7b6a01ba8c0610909d802d6a197ad4192b02fd9173c478dc250,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,21c723dd8e92cceb681a55d0d4bc8f3130f834b901184bbd17cf318b3f71be60,Fantasy,RmFudGFzeQ==,542855513e4f74d08a92352680c339d82e2ae347fb021a7128c7f4146c40d295,206,3,3,0.014563106796,0.014563106796,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",0be702a06e30a7b6a01ba8c0610909d802d6a197ad4192b02fd9173c478dc250,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,2b3cf8eb1f9ee9585e00dbbaa5c6e4bab55c68fd37617e22ea9cde59c7233a85,Werewolf,V2VyZXdvbGY=,a2a5639765ce5eeb57d4f26e990f98d8bc802ce843882d5c6ee530abf45c39ef,206,3,3,0.014563106796,0.014563106796,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",0be702a06e30a7b6a01ba8c0610909d802d6a197ad4192b02fd9173c478dc250,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,2eca1cbcc3eb65b9513f1a73c54d40ea97c5d0f7687c2baaebd03deea9b17db0,Mafia,TWFmaWE=,35e95dfecfe2f6b88dd601cc1a2dcc2bea763f6d757419fe9a390a80ab025997,206,4,4,0.019417475728,0.019417475728,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",0be702a06e30a7b6a01ba8c0610909d802d6a197ad4192b02fd9173c478dc250,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,380f023c540ec6bbaeb2cf9b7ced024adba7fe1459fbdfc4dc72134f36a962cc,Horror,SG9ycm9y,271a22f75d73e13fa558d991442ecde8d75a34a0b9f6216d44b116f8612c82dc,206,4,4,0.019417475728,0.019417475728,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",0be702a06e30a7b6a01ba8c0610909d802d6a197ad4192b02fd9173c478dc250,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,faa64f091371c72dd139a74e13f52e45b4553e092152b3cb269238c8490eb603,Romance,Um9tYW5jZQ==,3bc3567a7fc6511a85072520dc1bdb95a732c4aee93a6533d53954f39124d7c9,206,70,70,0.339805825243,0.339805825243,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",1514708b5b4d8ebda9dcb0e170bc2b3d5ad4667125e1c7455df875836640e7aa,Modern,TW9kZXJu,eef6c7f6ddd4067eb8afcea1a2104116ed5c09287b11433ed96a2b3c47cbb55c,ca86c3a8019ca7e2abaca58a73d9c3b49a0d37aedd5106b8107a28f9a79281ad,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,109,2,2,0.018348623853,0.018348623853,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""3\""]"",[""string"",""英语""]]",309a091dcdb1ca1675ba014c949447ddbc089fc3678b61bc1949a5984e028aa9,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,38b98238e4744826a870a3de995ea0e183bdb9a2fac6249d669ee4de5ee51c16,Horror,SG9ycm9y,271a22f75d73e13fa558d991442ecde8d75a34a0b9f6216d44b116f8612c82dc,327,68,12,0.031331592689,0.036697247706,0.176470588235
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""3\""]"",[""string"",""英语""]]",309a091dcdb1ca1675ba014c949447ddbc089fc3678b61bc1949a5984e028aa9,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,3a5b512d911c1611561ad5d6c3a7b7c1aa07ceb0593a15da87b85465dcc9a745,Fantasy,RmFudGFzeQ==,542855513e4f74d08a92352680c339d82e2ae347fb021a7128c7f4146c40d295,327,67,40,0.112994350282,0.122324159021,0.597014925373
